SnapshotDate,PlayerID,GameTitle,Platform,Region,Country,Age,Gender,PlayerSegment,AcquisitionChannel,Campaign,DeviceModel,OSVersion,AppVersion,SessionsLast7d,PlaytimeLast7d_Minutes,AvgSession_Minutes,Retention7dPercent,SpentLast7d_USD,PurchasesLast7d,InGameCurrencyBalance,AdImpressionsLast7d,AdClicksLast7d,PurchaseRatePercent,CrashCountLast7d,AvgPingMs,AvgFPS,BugsReportedLast7d,ChurnProbabilityPercent,NPS,FeedbackCategory,FeedbackShort,CommunityMentionsLast7d,SentimentScore
2025-10-14,P00111,GlyphQuest,PS5,EU,Spain,17,Male,Core,Partner,,Samsung S21,Android 13,2.0.0,17,1434,84.4,66,0.00,0,607,28,0,0,1,180,87,2,8,76,positive,Love the new skins,1,0.69
2025-10-14,P00112,GlyphQuest,Switch,EU,UK,36,Male,Hardcore,UA - Ads,Campaign_3,Intel i7 PC,Android 13,1.0.0,34,2916,85.8,70,0.00,0,1381,5,0,0,1,174,47,0,16,24,neutral,Okay performance,0,0.28
2025-10-14,P00113,RuneHollow,Xbox Series X,EU,France,16,Prefer not to say,Casual,Partner,,Samsung S21,Xbox OS,1.2.0,5,265,53,66,0.00,0,760,29,1,0,0,158,64,1,1,100,positive,Loving latest patch,3,0.95
2025-10-14,P00114,MetroRaiders,PS5,MEA,South Africa,20,Prefer not to say,Core,Referral,,Ryzen 5 PC,iOS 17,1.1.0,17,355,20.9,69,0.00,0,1000,34,0,0,0,29,45,0,13,58,positive,Great new event,0,0.65
2025-10-14,P00115,Neon Armada,iOS,NA,Canada,42,Non-binary,Hardcore,Influencer,,iPhone 14,Xbox OS,1.0.0,21,1859,88.5,48,164.80,5,64390,52,1,23.81,2,158,44,2,68,-82,negative,Frequent crashes,0,-0.76
2025-10-14,P00116,RuneHollow,PS5,LATAM,Argentina,34,Prefer not to say,Core,Referral,,Samsung S21,PS5 OS,1.0.0,6,950,158.3,40,0.00,0,725,36,1,0,0,63,44,1,77,-41,negative,Matchmaking broken,1,-0.39
2025-10-14,P00117,MetroRaiders,PC,LATAM,Chile,44,Female,Core,Influencer,,Ryzen 5 PC,Windows 10,2.0.0,13,1143,87.9,63,0.00,0,279,25,0,0,0,97,46,1,63,-87,negative,Toxic community,2,-0.90
2025-10-14,P00118,Starwright,iOS,MEA,UAE,46,Male,Hardcore,UA - Ads,Campaign_5,Switch OLED,Windows 11,1.0.0,37,3321,89.8,73,0.00,0,1713,14,0,0,2,21,72,1,22,8,neutral,Needs more content,0,0.04
2025-10-14,P00119,GlyphQuest,Android,NA,Canada,14,Prefer not to say,Casual,Partner,,iPhone 14,iOS 17,1.0.0,2,163,81.5,39,0.00,0,1079,35,0,0,0,126,33,2,45,56,positive,Love the new skins,1,0.59
2025-10-14,P00120,MetroRaiders,PS5,NA,Canada,29,Male,Core,Influencer,,Ryzen 5 PC,Xbox OS,1.2.0,5,1157,231.4,38,0.00,0,394,4,0,0,1,29,31,1,80,-64,negative,Matchmaking broken,1,-0.60
2025-10-14,P00121,RuneHollow,Xbox Series X,APAC,Australia,53,Female,Core,Partner,,Ryzen 5 PC,Android 13,2.0.0,6,944,157.3,39,0.00,0,457,22,0,0,0,23,47,1,77,-34,negative,Matchmaking broken,1,-0.40
2025-10-14,P00122,Neon Armada,PC,NA,Mexico,34,Male,Core,Partner,,Intel i7 PC,iOS 17,1.0.0,14,788,56.3,66,0.00,0,1628,24,0,0,0,164,72,1,31,23,neutral,Average experience,0,0.16
2025-10-14,P00123,Aetherbound,PC,APAC,China,18,Prefer not to say,Casual,UA - Ads,Campaign_6,Ryzen 5 PC,Xbox OS,1.0.1,7,268,38.3,75,0.00,0,403,10,0,0,0,194,41,1,29,-22,neutral,Needs more content,0,-0.13
2025-10-14,P00124,RuneHollow,PC,MEA,UAE,54,Non-binary,Casual,Influencer,,Intel i7 PC,Android 13,1.0.1,4,149,37.3,54,0.00,0,1641,19,1,0,0,66,41,1,52,-17,neutral,Average experience,0,-0.16
2025-10-14,P00125,GlyphQuest,iOS,APAC,South Korea,36,Prefer not to say,Casual,UA - Ads,Campaign_3,XboxX,PS5 OS,1.2.0,1,275,275,31,0.00,0,75,46,1,0,0,69,89,2,98,-78,negative,Paywall is harsh,3,-0.83
2025-10-14,P00126,Starwright,PS5,APAC,South Korea,17,Non-binary,Casual,Influencer,,Pixel 6,Windows 11,2.0.0,4,205,51.3,52,0.00,0,365,38,1,0,0,192,79,1,61,-56,negative,Frequent crashes,1,-0.58
2025-10-14,P00127,MetroRaiders,Xbox Series X,APAC,South Korea,22,Prefer not to say,Casual,UA - Ads,Campaign_6,Switch OLED,Windows 11,1.0.0,7,221,31.6,76,0.00,0,788,17,0,0,0,148,48,2,15,21,neutral,Okay performance,0,0.12
2025-10-14,P00128,MetroRaiders,Switch,MEA,UAE,15,Female,Core,Referral,,PS5,Android 13,1.3.5,18,942,52.3,84,0.00,0,54,3,0,0,1,22,58,1,3,26,neutral,Waiting for new mode,0,0.26
2025-10-14,P00129,MetroRaiders,Xbox Series X,MEA,UAE,42,Female,Casual,Referral,,Samsung S21,Android 13,1.2.0,3,196,65.3,42,0.00,0,174,3,0,0,0,102,66,2,74,-63,negative,Toxic community,1,-0.63
2025-10-14,P00130,Starwright,Switch,MEA,Egypt,53,Prefer not to say,Core,Partner,,Samsung S21,Android 13,1.0.0,8,1166,145.8,48,0.00,0,181,21,0,0,0,135,37,2,69,-47,negative,Paywall is harsh,0,-0.56
2025-10-14,P00131,Aetherbound,PC,APAC,India,41,Prefer not to say,Casual,Email,,Pixel 6,Windows 10,1.3.5,6,73,12.2,79,0.00,0,1343,17,0,0,0,67,72,1,33,-44,negative,Lag spikes,1,-0.48
2025-10-14,P00132,MetroRaiders,Android,APAC,Japan,25,Non-binary,Casual,Organic,,Samsung S21,macOS 12,1.0.0,6,53,8.8,76,0.00,0,1226,183,2,0,0,190,41,2,24,-3,neutral,Okay performance,0,0.02
2025-10-14,P00133,RuneHollow,PC,NA,Mexico,35,Prefer not to say,Casual,Partner,,PS5,macOS 12,1.3.5,1,142,142,38,0.00,0,795,3,0,0,0,163,74,0,58,-7,neutral,Average experience,0,-0.01
2025-10-14,P00134,Aetherbound,PC,MEA,South Africa,50,Prefer not to say,Core,UA - Ads,Campaign_3,iPhone 14,macOS 12,1.1.0,19,377,19.8,73,0.00,0,1323,20,1,0,0,187,33,2,15,30,neutral,Waiting for new mode,1,0.25
2025-10-14,P00135,MetroRaiders,PC,APAC,India,32,Non-binary,Core,Influencer,,iPhone 14,Android 13,1.0.0,16,842,52.6,72,0.00,0,1584,22,1,0,0,219,34,1,56,-74,negative,Matchmaking broken,2,-0.76
2025-10-14,P00136,Aetherbound,PS5,NA,Mexico,19,Prefer not to say,Hardcore,Influencer,,Ryzen 5 PC,Windows 11,1.0.0,33,4503,136.5,71,0.00,0,630,1,0,0,1,110,87,2,31,14,neutral,Waiting for new mode,0,0.04
2025-10-14,P00137,Neon Armada,iOS,MEA,South Africa,25,Prefer not to say,Casual,UA - Ads,Campaign_3,Intel i7 PC,Xbox OS,1.2.0,6,106,17.7,67,0.00,0,602,81,0,0,0,211,73,1,35,-3,neutral,Needs more content,0,-0.04
2025-10-14,P00138,Neon Armada,Switch,NA,USA,26,Male,Casual,Influencer,,Pixel 6,macOS 12,1.1.0,1,295,295,28,0.00,0,1301,12,0,0,0,29,73,1,82,-33,negative,Lag spikes,0,-0.42
2025-10-14,P00139,RuneHollow,Android,MEA,South Africa,29,Male,Hardcore,UA - Ads,Campaign_2,Samsung S21,iOS 17,1.1.0,29,4750,163.8,66,192.15,5,62032,193,6,17.24,4,131,57,3,1,87,positive,Loving latest patch,2,0.86
2025-10-14,P00140,Neon Armada,Switch,APAC,India,29,Male,Hardcore,Referral,,Ryzen 5 PC,iOS 17,2.0.0,38,4201,110.6,81,0.00,0,830,24,0,0,4,32,32,4,15,15,neutral,UI could be clearer,0,0.24
2025-10-14,P00141,GlyphQuest,Xbox Series X,NA,Mexico,44,Male,Hardcore,Referral,,Samsung S21,Android 13,1.2.0,36,4116,114.3,70,0.00,0,1122,2,0,0,3,82,76,1,55,-86,negative,Matchmaking broken,1,-0.83
2025-10-14,P00142,GlyphQuest,Android,LATAM,Colombia,39,Female,Casual,Email,,Pixel 6,macOS 12,1.3.5,5,64,12.8,70,0.00,0,755,64,1,0,0,170,73,2,34,-24,neutral,Waiting for new mode,0,-0.20
2025-10-14,P00143,Aetherbound,Xbox Series X,LATAM,Argentina,53,Male,Casual,Email,,Switch OLED,Android 13,1.2.0,6,100,16.7,76,0.00,0,231,12,0,0,0,106,44,1,31,-9,neutral,Average experience,0,-0.07
2025-10-14,P00144,Neon Armada,Switch,NA,Canada,28,Non-binary,Core,UA - Ads,Campaign_5,Samsung S21,PS5 OS,1.0.0,13,1431,110.1,56,0.00,0,1437,14,0,0,1,76,61,2,9,89,positive,Game runs smooth,1,0.87
2025-10-14,P00145,GlyphQuest,iOS,EU,UK,33,Female,Casual,Organic,,Switch OLED,Xbox OS,2.0.0,4,74,18.5,51,63.24,4,32035,4,0,100,0,152,33,2,9,72,positive,Fantastic balancing,2,0.63
2025-10-14,P00146,Neon Armada,PC,MEA,South Africa,19,Male,Casual,Partner,,Samsung S21,macOS 12,1.3.5,2,174,87,44,0.00,0,934,37,0,0,0,77,66,1,71,-51,negative,Toxic community,2,-0.60
2025-10-14,P00147,GlyphQuest,PS5,EU,Spain,17,Female,Casual,Email,,Ryzen 5 PC,Windows 11,1.0.1,1,192,192,30,0.00,0,483,1,0,0,0,83,76,1,66,16,neutral,Okay performance,0,0.10
2025-10-14,P00148,Aetherbound,Xbox Series X,LATAM,Brazil,51,Female,Hardcore,Referral,,Samsung S21,iOS 17,1.0.0,22,1603,72.9,49,531.63,11,66931,1,0,50,1,171,80,1,64,-65,negative,Lag spikes,2,-0.70
2025-10-14,P00149,Neon Armada,PS5,LATAM,Colombia,13,Female,Hardcore,Referral,,Pixel 6,macOS 12,1.2.0,32,4885,152.7,66,0.00,0,1577,2,0,0,2,98,60,1,67,-88,negative,Lag spikes,0,-0.89
2025-10-14,P00150,Starwright,Switch,NA,USA,40,Male,Casual,Influencer,,Samsung S21,PS5 OS,1.0.0,7,44,6.3,77,0.00,0,901,28,1,0,0,142,84,1,32,-46,negative,Matchmaking broken,1,-0.48
2025-10-14,P00151,Starwright,PS5,NA,Canada,22,Prefer not to say,Hardcore,Email,,XboxX,Android 13,1.0.0,29,2221,76.6,61,0.00,0,1480,26,1,0,2,140,32,0,65,-72,negative,Toxic community,0,-0.80
2025-10-14,P00152,GlyphQuest,PS5,MEA,Egypt,45,Male,Core,Partner,,Switch OLED,Android 13,1.0.1,6,873,145.5,42,0.00,0,688,31,1,0,1,121,54,1,26,74,positive,Fantastic balancing,2,0.79
2025-10-14,P00153,Starwright,iOS,EU,Spain,13,Non-binary,Hardcore,Partner,,Pixel 6,PS5 OS,1.0.0,21,4630,220.5,56,0.00,0,370,184,1,0,3,21,34,0,38,-7,neutral,Waiting for new mode,0,-0.02
2025-10-14,P00154,RuneHollow,PC,NA,USA,13,Female,Core,UA - Ads,Campaign_4,Pixel 6,macOS 12,1.2.0,20,377,18.9,81,0.00,0,1970,5,0,0,0,129,81,0,8,21,neutral,UI could be clearer,1,0.22
2025-10-14,P00155,RuneHollow,Switch,MEA,Israel,19,Male,Casual,Email,,Ryzen 5 PC,macOS 12,1.0.0,1,109,109,25,0.00,0,1970,14,0,0,0,194,57,1,76,-1,neutral,Okay performance,0,0.06
2025-10-14,P00156,Aetherbound,iOS,LATAM,Chile,28,Female,Hardcore,Influencer,,Samsung S21,Windows 10,2.0.0,21,4476,213.1,53,0.00,0,1332,54,1,0,3,107,86,0,44,17,neutral,UI could be clearer,0,0.07
2025-10-14,P00157,Neon Armada,Android,MEA,Israel,17,Female,Casual,Organic,,Pixel 6,Android 13,2.0.0,2,214,107,36,0.00,0,1528,151,2,0,0,44,67,1,90,-65,negative,Frequent crashes,2,-0.69
2025-10-14,P00158,Neon Armada,iOS,LATAM,Brazil,32,Prefer not to say,Core,UA - Ads,Campaign_5,XboxX,iOS 17,1.1.0,13,683,52.5,58,0.00,0,151,137,1,0,1,182,30,1,51,-7,neutral,Needs more content,0,-0.16
2025-10-14,P00159,MetroRaiders,Android,APAC,Japan,18,Prefer not to say,Core,Partner,,iPhone 14,iOS 17,1.0.1,14,929,66.4,60,45.08,2,22713,18,0,14.29,1,129,61,0,11,39,positive,Great new event,0,0.40
2025-10-14,P00160,GlyphQuest,Switch,APAC,Japan,48,Female,Hardcore,UA - Ads,Campaign_4,Intel i7 PC,Xbox OS,2.0.0,16,2643,165.2,48,116.10,9,19666,28,0,56.25,1,213,55,1,37,-12,neutral,UI could be clearer,0,-0.17
2025-10-14,P00161,MetroRaiders,Android,NA,USA,42,Male,Casual,UA - Ads,Campaign_1,Switch OLED,macOS 12,1.1.0,6,291,48.5,72,0.00,0,739,139,1,0,0,124,44,1,44,-71,negative,Matchmaking broken,2,-0.61
2025-10-14,P00162,Aetherbound,Android,LATAM,Chile,35,Male,Core,UA - Ads,Campaign_5,Intel i7 PC,iOS 17,1.0.0,7,355,50.7,42,4.16,1,2609,39,0,14.29,0,104,77,1,42,5,neutral,Needs more content,0,-0.02
2025-10-14,P00163,Aetherbound,iOS,EU,Germany,39,Non-binary,Casual,Partner,,XboxX,Xbox OS,1.1.0,7,272,38.9,78,0.00,0,222,166,6,0,0,160,63,0,11,15,neutral,Waiting for new mode,0,0.20
2025-10-14,P00164,Starwright,Xbox Series X,NA,Canada,53,Female,Core,Influencer,,Switch OLED,iOS 17,1.2.0,17,667,39.2,72,0.00,0,439,2,0,0,0,166,65,1,54,-77,negative,Paywall is harsh,2,-0.79
2025-10-14,P00165,GlyphQuest,Android,NA,USA,29,Male,Hardcore,Referral,,PS5,Windows 11,1.2.0,29,4173,143.9,63,0.00,0,882,1,0,0,3,127,73,0,45,-34,negative,Matchmaking broken,0,-0.37
2025-10-14,P00166,Aetherbound,Xbox Series X,NA,Canada,13,Female,Core,Organic,,Ryzen 5 PC,PS5 OS,1.1.0,10,1291,129.1,51,13.06,1,4814,37,1,10,1,184,48,1,38,-4,neutral,UI could be clearer,0,0.03
2025-10-14,P00167,GlyphQuest,iOS,APAC,India,35,Female,Core,Organic,,Pixel 6,Xbox OS,1.0.0,11,483,43.9,57,0.00,0,763,114,2,0,0,90,87,0,30,35,neutral,Average experience,1,0.27
2025-10-14,P00168,MetroRaiders,Xbox Series X,MEA,Israel,29,Prefer not to say,Hardcore,UA - Ads,Campaign_3,Samsung S21,iOS 17,1.1.0,33,1886,57.2,74,641.81,13,215692,3,0,39.39,1,40,79,1,28,-35,negative,Toxic community,1,-0.44
2025-10-14,P00169,Starwright,Switch,EU,Germany,36,Male,Casual,Partner,,iPhone 14,iOS 17,1.1.0,5,89,17.8,63,0.00,0,805,26,0,0,0,21,45,2,49,-37,negative,Matchmaking broken,1,-0.43
2025-10-14,P00170,Starwright,Switch,EU,Spain,36,Non-binary,Casual,Email,,Pixel 6,Windows 11,1.0.1,2,279,139.5,39,0.00,0,1094,28,0,0,0,171,73,1,67,-26,negative,Lag spikes,1,-0.33
2025-10-14,P00171,Neon Armada,PC,LATAM,Chile,45,Female,Core,UA - Ads,Campaign_6,Pixel 6,Xbox OS,1.3.5,20,1296,64.8,83,0.00,0,416,3,0,0,1,99,43,1,33,-45,negative,Paywall is harsh,1,-0.44
2025-10-14,P00172,Starwright,Switch,APAC,Japan,22,Female,Core,Partner,,Ryzen 5 PC,iOS 17,1.1.0,10,1529,152.9,54,0.00,0,1456,29,0,0,1,45,83,0,34,53,positive,Great new event,1,0.49
2025-10-14,P00173,Aetherbound,Switch,MEA,UAE,42,Prefer not to say,Hardcore,Organic,,Intel i7 PC,iOS 17,1.3.5,19,4859,255.7,49,0.00,0,1071,1,0,0,4,110,86,2,76,-90,negative,Paywall is harsh,1,-0.89
2025-10-14,P00174,Neon Armada,PC,NA,Canada,32,Prefer not to say,Hardcore,Email,,Intel i7 PC,Xbox OS,1.2.0,22,2560,116.4,50,129.28,4,55716,19,1,18.18,1,201,53,2,31,21,neutral,Needs more content,0,0.27
2025-10-14,P00175,Aetherbound,iOS,LATAM,Colombia,39,Male,Hardcore,Referral,,Intel i7 PC,Xbox OS,1.0.0,19,3664,192.8,53,0.00,0,316,2,0,0,1,33,44,0,65,-55,negative,Toxic community,2,-0.48
2025-10-14,P00176,Neon Armada,PC,NA,USA,43,Prefer not to say,Casual,Email,,Samsung S21,Windows 11,1.0.0,3,73,24.3,45,0.00,0,1662,36,0,0,0,117,32,0,65,-58,negative,Toxic community,1,-0.53
2025-10-14,P00177,Aetherbound,Android,NA,Mexico,20,Prefer not to say,Core,UA - Ads,Campaign_5,Pixel 6,Xbox OS,1.3.5,19,407,21.4,78,0.00,0,480,71,1,0,0,68,77,0,18,-6,neutral,UI could be clearer,0,-0.03
2025-10-14,P00178,Starwright,Android,APAC,China,19,Prefer not to say,Hardcore,Email,,Intel i7 PC,PS5 OS,1.1.0,15,3539,235.9,44,0.00,0,405,51,1,0,2,202,60,2,43,46,positive,Loving latest patch,0,0.41
2025-10-14,P00179,Neon Armada,Switch,LATAM,Chile,28,Male,Hardcore,UA - Ads,Campaign_3,Ryzen 5 PC,iOS 17,1.3.5,21,3829,182.3,53,0.00,0,1163,7,0,0,3,98,37,3,53,-34,negative,Toxic community,1,-0.33
2025-10-14,P00180,Aetherbound,PC,EU,Spain,17,Prefer not to say,Casual,Organic,,XboxX,Xbox OS,1.0.1,7,119,17,78,0.00,0,750,37,1,0,0,73,89,1,1,91,positive,Love the new skins,2,0.98
2025-10-14,P00181,Neon Armada,Xbox Series X,LATAM,Brazil,54,Prefer not to say,Hardcore,Referral,,Ryzen 5 PC,Windows 10,2.0.0,37,3897,105.3,74,343.84,8,189085,19,0,21.62,3,206,71,4,12,-11,neutral,Waiting for new mode,1,-0.19
2025-10-14,P00182,MetroRaiders,Xbox Series X,NA,Canada,53,Non-binary,Casual,Email,,PS5,PS5 OS,1.3.5,1,152,152,35,0.00,0,1692,25,1,0,0,83,33,1,85,-52,negative,Lag spikes,1,-0.49
2025-10-14,P00183,Aetherbound,PC,LATAM,Argentina,40,Female,Hardcore,Email,,XboxX,Windows 11,2.0.0,24,4362,181.8,57,0.00,0,1592,20,0,0,2,118,63,3,38,4,neutral,Needs more content,0,0.03
2025-10-14,P00184,Starwright,PC,MEA,UAE,25,Male,Hardcore,Organic,,XboxX,PS5 OS,1.1.0,32,2310,72.2,64,0.00,0,1291,38,1,0,1,129,34,0,20,56,positive,Fantastic balancing,0,0.59
2025-10-15,P00185,Neon Armada,Switch,LATAM,Brazil,34,Female,Core,Partner,,PS5,PS5 OS,1.3.5,10,1448,144.8,51,0.00,0,1431,35,0,0,1,58,39,0,71,-70,negative,Paywall is harsh,1,-0.65
2025-10-15,P00186,MetroRaiders,PC,MEA,Egypt,37,Male,Casual,Email,,Ryzen 5 PC,Xbox OS,1.1.0,1,152,152,27,0.00,0,1095,19,1,0,0,177,80,0,89,-60,negative,Lag spikes,1,-0.59
2025-10-15,P00187,GlyphQuest,Switch,EU,Germany,51,Female,Core,Email,,Samsung S21,Xbox OS,1.3.5,11,822,74.7,55,0.00,0,1860,11,0,0,0,171,89,1,6,89,positive,Loving latest patch,3,0.95
2025-10-15,P00188,GlyphQuest,PS5,LATAM,Brazil,51,Male,Hardcore,Organic,,iPhone 14,PS5 OS,1.0.1,33,3716,112.6,73,0.00,0,1905,35,0,0,1,48,59,2,49,-78,negative,Frequent crashes,2,-0.84
2025-10-15,P00189,GlyphQuest,Android,LATAM,Chile,52,Prefer not to say,Core,Partner,,Switch OLED,Android 13,1.1.0,10,972,97.2,52,0.00,0,1057,72,1,0,1,183,47,2,11,91,positive,Love the new skins,1,0.93
2025-10-15,P00190,Neon Armada,PS5,APAC,India,46,Male,Core,Referral,,Intel i7 PC,Windows 11,1.1.0,8,1261,157.6,45,0.00,0,1612,26,1,0,1,85,74,1,62,-26,negative,Toxic community,1,-0.31
2025-10-15,P00191,Aetherbound,iOS,NA,Mexico,38,Non-binary,Casual,Email,,Samsung S21,Windows 11,2.0.0,6,294,49,70,0.00,0,1354,4,0,0,0,72,40,1,45,-52,negative,Matchmaking broken,1,-0.56
2025-10-15,P00192,Starwright,PS5,LATAM,Brazil,48,Prefer not to say,Hardcore,Email,,XboxX,PS5 OS,1.2.0,19,3247,170.9,47,637.40,20,45168,1,0,105.26,2,39,76,1,46,-34,negative,Frequent crashes,1,-0.39
2025-10-15,P00193,GlyphQuest,PS5,LATAM,Chile,52,Male,Casual,UA - Ads,Campaign_2,Intel i7 PC,macOS 12,1.0.0,1,181,181,27,0.00,0,336,34,1,0,0,93,85,1,74,-2,neutral,UI could be clearer,0,-0.10
2025-10-15,P00194,MetroRaiders,PS5,APAC,South Korea,14,Female,Casual,UA - Ads,Campaign_4,iPhone 14,Android 13,1.0.0,5,67,13.4,61,0.00,0,1226,1,0,0,0,30,54,0,63,-86,negative,Lag spikes,0,-0.83
2025-10-15,P00195,Neon Armada,Xbox Series X,NA,USA,19,Female,Hardcore,Influencer,,XboxX,iOS 17,1.0.0,24,2069,86.2,57,45.85,7,23838,25,1,29.17,1,170,46,0,54,-80,negative,Toxic community,1,-0.85
2025-10-15,P00196,Neon Armada,PC,EU,France,21,Female,Hardcore,Email,,Pixel 6,PS5 OS,2.0.0,34,2680,78.8,71,95.01,3,10565,22,0,8.82,1,55,47,0,39,-89,negative,Matchmaking broken,2,-0.87
2025-10-15,P00197,GlyphQuest,iOS,LATAM,Brazil,34,Female,Hardcore,Organic,,PS5,Xbox OS,1.2.0,39,4115,105.5,80,0.00,0,565,40,0,0,2,201,63,2,1,50,positive,Great new event,0,0.50
2025-10-15,P00198,RuneHollow,Android,EU,UK,18,Prefer not to say,Casual,Referral,,XboxX,Windows 11,1.1.0,3,314,104.7,45,0.00,0,1165,4,0,0,0,140,86,0,59,-14,neutral,Waiting for new mode,0,-0.13
2025-10-15,P00199,RuneHollow,PS5,NA,Mexico,54,Prefer not to say,Hardcore,Organic,,Samsung S21,Windows 10,1.0.0,22,3566,162.1,51,428.80,10,195790,6,0,45.45,3,148,72,1,65,-82,negative,Lag spikes,0,-0.86
2025-10-15,P00200,RuneHollow,iOS,EU,Poland,51,Male,Core,Email,,Intel i7 PC,PS5 OS,1.1.0,8,910,113.8,47,0.00,0,989,160,4,0,0,86,72,0,62,-48,negative,Matchmaking broken,0,-0.40
2025-10-15,P00201,Aetherbound,Switch,EU,France,24,Male,Casual,Influencer,,iPhone 14,PS5 OS,1.0.0,2,171,85.5,34,0.00,0,838,21,1,0,0,110,64,2,89,-77,negative,Toxic community,2,-0.84
2025-10-15,P00202,RuneHollow,PS5,EU,France,33,Male,Casual,UA - Ads,Campaign_2,XboxX,Android 13,1.0.0,2,222,111,37,0.00,0,470,17,1,0,0,157,37,1,77,-63,negative,Paywall is harsh,2,-0.55
2025-10-15,P00203,GlyphQuest,Android,LATAM,Brazil,24,Female,Core,Partner,,PS5,PS5 OS,1.0.1,6,336,56,38,0.00,0,790,67,2,0,0,24,78,1,32,64,positive,Love the new skins,2,0.73
2025-10-15,P00204,RuneHollow,PS5,LATAM,Brazil,24,Non-binary,Hardcore,Email,,PS5,PS5 OS,2.0.0,25,2640,105.6,53,35.75,5,10189,28,1,20,2,50,38,2,46,-53,negative,Paywall is harsh,1,-0.48
2025-10-15,P00205,Starwright,PC,EU,Spain,37,Female,Casual,Organic,,XboxX,PS5 OS,1.0.1,2,188,94,39,0.00,0,71,1,0,0,0,81,44,1,80,-50,negative,Paywall is harsh,0,-0.47
2025-10-15,P00206,Neon Armada,PS5,APAC,China,23,Female,Core,Organic,,XboxX,macOS 12,1.3.5,20,905,45.3,89,0.00,0,1632,23,1,0,1,190,75,1,26,-44,negative,Matchmaking broken,1,-0.52
2025-10-15,P00207,Aetherbound,iOS,MEA,Israel,19,Non-binary,Hardcore,Influencer,,Ryzen 5 PC,iOS 17,1.2.0,26,2842,109.3,62,139.46,19,49923,192,5,73.08,1,102,65,0,11,62,positive,Game runs smooth,0,0.53
2025-10-15,P00208,MetroRaiders,Android,LATAM,Chile,41,Female,Core,Influencer,,PS5,macOS 12,1.1.0,8,835,104.4,42,0.00,0,1302,84,1,0,1,179,36,1,67,-53,negative,Paywall is harsh,1,-0.48
2025-10-15,P00209,RuneHollow,PS5,MEA,Israel,29,Male,Core,Influencer,,Intel i7 PC,PS5 OS,2.0.0,5,858,171.6,34,0.00,0,66,19,0,0,1,184,31,1,60,15,neutral,Average experience,0,0.19
2025-10-15,P00210,Starwright,Android,EU,France,16,Female,Core,Partner,,Pixel 6,Android 13,1.0.0,13,461,35.5,56,0.00,0,666,193,7,0,0,214,58,1,55,-58,negative,Toxic community,2,-0.53
2025-10-15,P00211,Starwright,iOS,APAC,China,35,Prefer not to say,Casual,Referral,,XboxX,Windows 11,1.0.0,7,149,21.3,82,0.00,0,488,60,2,0,0,191,58,2,13,-6,neutral,Okay performance,0,-0.07
2025-10-15,P00212,Aetherbound,Switch,LATAM,Argentina,48,Female,Core,Referral,,Ryzen 5 PC,Windows 10,1.0.1,11,568,51.6,50,0.00,0,164,38,1,0,0,114,61,2,20,65,positive,Love the new skins,1,0.72
2025-10-15,P00213,Neon Armada,Switch,APAC,China,26,Female,Hardcore,Email,,Ryzen 5 PC,macOS 12,1.0.1,29,2284,78.8,68,2.36,1,956,1,0,3.45,1,218,54,1,35,-68,negative,Toxic community,2,-0.65
2025-10-15,P00214,GlyphQuest,Android,APAC,South Korea,44,Non-binary,Casual,Partner,,PS5,Windows 11,2.0.0,2,188,94,35,0.00,0,1284,28,0,0,0,142,40,0,27,99,positive,Fantastic balancing,2,0.97
2025-10-15,P00215,Neon Armada,PC,APAC,South Korea,31,Prefer not to say,Casual,Email,,Switch OLED,Windows 11,1.1.0,3,47,15.7,42,0.00,0,1395,36,1,0,0,140,52,1,23,94,positive,Fantastic balancing,0,0.91
2025-10-15,P00216,RuneHollow,PC,MEA,UAE,51,Non-binary,Core,UA - Ads,Campaign_5,Pixel 6,PS5 OS,1.0.1,14,533,38.1,61,0.00,0,807,25,0,0,0,31,79,0,56,-53,negative,Paywall is harsh,1,-0.44
2025-10-15,P00217,Neon Armada,iOS,LATAM,Chile,25,Prefer not to say,Hardcore,Email,,Switch OLED,PS5 OS,1.0.1,26,3486,134.1,54,259.25,17,48276,173,4,65.38,3,189,89,1,43,-46,negative,Toxic community,2,-0.51
2025-10-15,P00218,RuneHollow,Xbox Series X,EU,France,19,Non-binary,Casual,Email,,Pixel 6,Android 13,1.0.1,2,106,53,42,0.00,0,1660,8,0,0,0,55,84,2,86,-80,negative,Toxic community,1,-0.83
2025-10-15,P00219,MetroRaiders,iOS,EU,France,53,Female,Core,Partner,,XboxX,macOS 12,1.0.0,17,1133,66.6,72,0.00,0,249,124,2,0,1,111,39,2,42,-39,negative,Lag spikes,1,-0.38
2025-10-15,P00220,MetroRaiders,PC,EU,France,28,Non-binary,Core,Partner,,PS5,macOS 12,2.0.0,8,333,41.6,49,0.00,0,786,32,1,0,0,96,38,1,70,-75,negative,Toxic community,1,-0.67
2025-10-15,P00221,GlyphQuest,Switch,MEA,UAE,32,Non-binary,Core,Referral,,XboxX,iOS 17,1.1.0,5,1049,209.8,34,0.00,0,1097,6,0,0,1,172,42,1,67,-1,neutral,Waiting for new mode,0,0.04
2025-10-15,P00222,RuneHollow,Switch,EU,France,29,Prefer not to say,Core,Partner,,Intel i7 PC,Windows 11,1.3.5,16,1072,67,74,0.00,0,1148,8,0,0,1,163,60,1,48,-72,negative,Lag spikes,1,-0.69
